topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
A,2718,1,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.92870319092664,69.09325691236131,False,False,False,True,False,"[{""target"":""S1B"",""magnitude"":0.16669244988961496,""start_week"":39,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.076770285458179,""start_week"":46,""duration_weeks"":4,""recovery_weeks"":4}]"
A,2718,2,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.26077843625985164,""start_week"":31,""duration_weeks"":1,""recovery_weeks"":2}]"
A,2718,3,Demand-supply coupling,True,False,False,Adaptation-limited,Compounding moderate disturbance; Recovery lag and temporal overlap,Compounding moderate disturbance,3,0.8728621262827706,359.07208093541,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.29725397662747066,""start_week"":27,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.07347388506863946,""start_week"":30,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""T2P"",""magnitude"":0.2795742570116088,""start_week"":36,""duration_weeks"":2,""recovery_weeks"":2}]"
A,2718,4,Demand-supply coupling,True,False,False,Adaptation-limited,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,3,0.7334781540893301,511.82777348513764,True,False,False,False,True,"[{""target"":""T2P"",""magnitude"":0.5199348306598014,""start_week"":1,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.14577674409284844,""start_week"":10,""duration_weeks"":9,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.3924963039379597,""start_week"":41,""duration_weeks"":3,""recovery_weeks"":1}]"
A,2718,5,Demand-supply coupling,True,True,True,Structural,Hidden convergent dependency; Compounding moderate disturbance,Hidden convergent dependency,3,0.7901526319135823,657.5544008551525,True,False,False,False,True,"[{""target"":""T2P"",""magnitude"":0.2741814679244742,""start_week"":29,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.26557826881904034,""start_week"":30,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.32588678390718284,""start_week"":42,""duration_weeks"":10,""recovery_weeks"":2}]"
A,2718,6,Demand-supply coupling,True,True,False,Structural,Concentrated dependency,Concentrated dependency,3,0.8159462476291017,876.9661882250521,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.2840457098416486,""start_week"":3,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.08737924306012439,""start_week"":35,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.28426125335079905,""start_week"":38,""duration_weeks"":4,""recovery_weeks"":4}]"
A,2718,7,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,6,0.8389353941986529,193.53220854167876,True,False,True,True,True,"[{""target"":""T2P"",""magnitude"":0.18753319875431118,""start_week"":2,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.16690063021563523,""start_week"":10,""duration_weeks"":5,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.19198690020129067,""start_week"":27,""duration_weeks"":4,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.3117444518339819,""start_week"":39,""duration_weeks"":4,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.07629019904737226,""start_week"":41,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.3939956731641826,""start_week"":47,""duration_weeks"":5,""recovery_weeks"":4}]"
A,2718,8,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.9253046011001986,72.6526799173904,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.2338930569273506,""start_week"":30,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.08072519990821153,""start_week"":45,""duration_weeks"":3,""recovery_weeks"":2}]"
A,2718,9,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,4,0.9181639859669879,73.65241262971085,False,True,False,True,True,"[{""target"":""corridor"",""magnitude"":0.18783581583431203,""start_week"":8,""duration_weeks"":8,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.19375733185128646,""start_week"":18,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.23172293984519526,""start_week"":19,""duration_weeks"":5,""recovery_weeks"":2},{""target"":""S1B"",""magnitude"":0.4341310315742771,""start_week"":50,""duration_weeks"":4,""recovery_weeks"":3}]"
A,2718,10,Demand-supply coupling,True,True,False,Structural,Concentrated dependency,Concentrated dependency,4,0.877066588640437,258.1601638550824,True,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.5266001755590167,""start_week"":3,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.14072020163198404,""start_week"":18,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.14386451004038203,""start_week"":33,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P"",""magnitude"":0.19807074829427568,""start_week"":48,""duration_weeks"":5,""recovery_weeks"":2}]"
