topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
A,1618,1,Demand-supply coupling,True,True,True,Structural,Concentrated dependency,Concentrated dependency,3,0.636149894470143,1336.2743308572853,False,True,True,False,False,"[{""target"":""S1A"",""magnitude"":0.24016453173849456,""start_week"":24,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.13366390194106517,""start_week"":30,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.5228875791473927,""start_week"":43,""duration_weeks"":3,""recovery_weeks"":4}]"
A,1618,2,Demand-supply coupling,True,True,True,Structural,Concentrated dependency,Concentrated dependency,2,0.7386633795317556,1056.2964018710381,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.33689085416408954,""start_week"":17,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.44600246535118326,""start_week"":40,""duration_weeks"":4,""recovery_weeks"":3}]"
A,1618,3,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,3,0.8421213605372765,212.37742331435493,True,False,True,False,False,"[{""target"":""demand"",""magnitude"":0.18747730061376938,""start_week"":19,""duration_weeks"":5,""recovery_weeks"":2},{""target"":""S1A"",""magnitude"":0.2359779946026751,""start_week"":46,""duration_weeks"":6,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.4262153870145189,""start_week"":47,""duration_weeks"":6,""recovery_weeks"":4}]"
A,1618,4,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
A,1618,5,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,3,0.9471747159759574,110.93309645048942,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.36885688905409586,""start_week"":22,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.33338281899866984,""start_week"":27,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.08146859674087253,""start_week"":29,""duration_weeks"":9,""recovery_weeks"":3}]"
A,1618,6,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.9985963582320025,2.526555182395441,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.25315819397799405,""start_week"":20,""duration_weeks"":1,""recovery_weeks"":1}]"
A,1618,7,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.9770486729168892,38.62000430898911,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.2359276198683788,""start_week"":4,""duration_weeks"":3,""recovery_weeks"":4}]"
A,1618,8,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,4,0.8869722050479636,168.57685392250278,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.4048691489998931,""start_week"":18,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.299753927814565,""start_week"":29,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.23139266562084182,""start_week"":42,""duration_weeks"":5,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.35508361788102216,""start_week"":43,""duration_weeks"":1,""recovery_weeks"":3}]"
A,1618,9,Demand-supply coupling,True,False,False,Adaptation-limited,Compounding moderate disturbance,Compounding moderate disturbance,3,0.8601935849023229,694.8900570699544,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.06836165754274615,""start_week"":10,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3107516168695881,""start_week"":11,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.06504196776927637,""start_week"":51,""duration_weeks"":1,""recovery_weeks"":3}]"
A,1618,10,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.8563282928035517,150.9987904912855,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.16777643387920574,""start_week"":37,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.08537980983560443,""start_week"":47,""duration_weeks"":4,""recovery_weeks"":1}]"
