topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
A,42,1,Supplier-cluster shock,False,,False,Non-failure,Unclassified,Unclassified,1,0.9899778872429135,126.27862073929032,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.2575165845678149,""start_week"":18,""duration_weeks"":13,""recovery_weeks"":4}]"
A,42,2,Supplier-cluster shock,False,,False,Non-failure,Unclassified,Unclassified,2,0.9872950225845254,26.680452572496733,True,False,False,True,False,"[{""target"":""T2P"",""magnitude"":0.3667074629899391,""start_week"":4,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""S1B"",""magnitude"":0.27858619918481775,""start_week"":48,""duration_weeks"":3,""recovery_weeks"":3}]"
A,42,3,Supplier-cluster shock,True,True,True,Structural,Compounding moderate disturbance,Compounding moderate disturbance,5,0.6829107822190195,1450.5936892959962,True,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.16367540559208318,""start_week"":4,""duration_weeks"":5,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.11762103957141062,""start_week"":8,""duration_weeks"":4,""recovery_weeks"":4},{""target"":""T2P"",""magnitude"":0.3311611396089725,""start_week"":9,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.2750650106823086,""start_week"":17,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.2136117389786309,""start_week"":42,""duration_weeks"":10,""recovery_weeks"":2}]"
A,42,4,Supplier-cluster shock,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
A,42,5,Supplier-cluster shock,True,True,True,Structural,Concentrated dependency; Hidden convergent dependency,Hidden convergent dependency,3,0.8054476328428195,1257.7339613515987,True,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.1178921591979534,""start_week"":1,""duration_weeks"":4,""recovery_weeks"":4},{""target"":""T2P"",""magnitude"":0.2750971304414625,""start_week"":11,""duration_weeks"":10,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.08247348084994817,""start_week"":39,""duration_weeks"":5,""recovery_weeks"":4}]"
A,42,6,Supplier-cluster shock,True,True,True,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade; Recovery lag and temporal overlap,Hidden convergent dependency,6,0.5937924889386026,4541.3433651755095,True,False,True,False,True,"[{""target"":""T2P"",""magnitude"":0.5269319855534986,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""T2P"",""magnitude"":0.2361664399969593,""start_week"":23,""duration_weeks"":10,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.1968791283349262,""start_week"":38,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""T2P"",""magnitude"":0.39604837097198664,""start_week"":39,""duration_weeks"":14,""recovery_weeks"":4},{""target"":""S1C"",""magnitude"":0.4704573414733947,""start_week"":40,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.236476000370687,""start_week"":49,""duration_weeks"":5,""recovery_weeks"":2}]"
A,42,7,Supplier-cluster shock,True,True,True,Structural,Concentrated dependency,Concentrated dependency,3,0.6694994304256612,2554.087636308111,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.3290970216510387,""start_week"":27,""duration_weeks"":10,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.2780945171418665,""start_week"":31,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.25156902111996227,""start_week"":35,""duration_weeks"":4,""recovery_weeks"":1}]"
A,42,8,Supplier-cluster shock,False,,False,Non-failure,Unclassified,Unclassified,2,0.939654874397272,119.88064215115139,False,False,True,True,False,"[{""target"":""S1A"",""magnitude"":0.27566545605466525,""start_week"":1,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""S1B"",""magnitude"":0.3857765326061381,""start_week"":18,""duration_weeks"":11,""recovery_weeks"":4}]"
A,42,9,Supplier-cluster shock,False,,False,Non-failure,Unclassified,Unclassified,2,0.9049256311396777,199.6561746066767,False,False,True,False,True,"[{""target"":""S1C"",""magnitude"":0.463917329935725,""start_week"":27,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.18803758970710122,""start_week"":43,""duration_weeks"":2,""recovery_weeks"":3}]"
A,42,10,Supplier-cluster shock,False,,False,Non-failure,Unclassified,Unclassified,5,0.9320131918154253,167.47557746685436,False,False,True,True,True,"[{""target"":""S1C"",""magnitude"":0.21308616838383757,""start_week"":5,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""S1B"",""magnitude"":0.3267507387433862,""start_week"":6,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.30304219396867604,""start_week"":43,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.2799543535106699,""start_week"":47,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""S1B"",""magnitude"":0.3925717310339336,""start_week"":48,""duration_weeks"":1,""recovery_weeks"":2}]"
