topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
A,314,159,Shared upstream shock,True,False,True,Adaptation-limited,Concentrated dependency,Concentrated dependency,4,0.80380490828657,1399.2251522672295,False,True,True,False,False,"[{""target"":""corridor"",""magnitude"":0.2915400300167198,""start_week"":18,""duration_weeks"":16,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.512933429763962,""start_week"":25,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.17517731426226824,""start_week"":31,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.24587455641679495,""start_week"":38,""duration_weeks"":1,""recovery_weeks"":3}]"
A,314,160,Shared upstream shock,True,True,True,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,7,0.3784909873330417,1815.296827651558,True,True,True,False,True,"[{""target"":""corridor"",""magnitude"":0.2898505554413098,""start_week"":11,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.3055073800362726,""start_week"":23,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.2086130245205533,""start_week"":34,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.302675950178534,""start_week"":38,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.4475218064891324,""start_week"":45,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.3834292600128896,""start_week"":46,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.34210933227269225,""start_week"":51,""duration_weeks"":3,""recovery_weeks"":2}]"
A,314,161,Shared upstream shock,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.17468938480084997,""start_week"":26,""duration_weeks"":4,""recovery_weeks"":4}]"
A,314,162,Shared upstream shock,False,,False,Non-failure,Unclassified,Unclassified,2,0.8707405649186106,133.60293095352063,True,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.1484477010594672,""start_week"":5,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.23010657505836765,""start_week"":41,""duration_weeks"":3,""recovery_weeks"":2}]"
A,314,163,Shared upstream shock,True,True,True,Structural,Hidden convergent dependency; Compounding moderate disturbance; Propagation-amplified cascade,Hidden convergent dependency,5,0.5740463937153789,1261.2585913406017,True,True,True,False,False,"[{""target"":""T2P"",""magnitude"":0.3115860122463933,""start_week"":27,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.24939935034757013,""start_week"":32,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""T2P"",""magnitude"":0.4833582456561589,""start_week"":36,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.3077358982289111,""start_week"":46,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""S1A"",""magnitude"":0.3716652314889465,""start_week"":49,""duration_weeks"":5,""recovery_weeks"":3}]"
A,314,164,Shared upstream shock,True,True,True,Structural,Concentrated dependency,Concentrated dependency,5,0.7020690172811077,3091.532697882223,True,True,False,False,True,"[{""target"":""corridor"",""magnitude"":0.4096526999290542,""start_week"":12,""duration_weeks"":13,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.12115719972408591,""start_week"":17,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.4629947342706431,""start_week"":18,""duration_weeks"":3,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.5049325933646236,""start_week"":36,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.07078805205111181,""start_week"":47,""duration_weeks"":1,""recovery_weeks"":2}]"
A,314,165,Shared upstream shock,True,True,False,Structural,Concentrated dependency,Concentrated dependency,2,0.8253570001116108,261.8829584459463,False,True,True,False,False,"[{""target"":""S1A"",""magnitude"":0.3062226157355226,""start_week"":18,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.3809822499162918,""start_week"":30,""duration_weeks"":1,""recovery_weeks"":1}]"
A,314,166,Shared upstream shock,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.1664039353283119,""start_week"":23,""duration_weeks"":4,""recovery_weeks"":2}]"
A,314,167,Shared upstream shock,False,,False,Non-failure,Unclassified,Unclassified,2,0.9364233021161336,61.10380633008174,True,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.06789311814453536,""start_week"":24,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.2343170557485625,""start_week"":48,""duration_weeks"":1,""recovery_weeks"":3}]"
A,314,168,Shared upstream shock,True,True,False,Structural,Concentrated dependency; Hidden convergent dependency,Hidden convergent dependency,2,0.8137226600557806,334.5620074372466,True,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.17211312693993147,""start_week"":21,""duration_weeks"":8,""recovery_weeks"":1},{""target"":""T2P"",""magnitude"":0.5338248029748986,""start_week"":39,""duration_weeks"":1,""recovery_weeks"":2}]"
