topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
A,42,11,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.9055242538300808,198.3990669568302,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.46257042888231814,""start_week"":6,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.1461199558232128,""start_week"":18,""duration_weeks"":1,""recovery_weeks"":2}]"
A,42,12,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.8461676471652502,251.2116661238906,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.31793215673503306,""start_week"":40,""duration_weeks"":2,""recovery_weeks"":4}]"
A,42,13,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.9298257962056801,126.31356682977594,False,False,False,True,False,"[{""target"":""S1B"",""magnitude"":0.40789195853721993,""start_week"":2,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.09043553824463009,""start_week"":37,""duration_weeks"":2,""recovery_weeks"":1}]"
A,42,14,Demand-supply coupling,True,True,True,Structural,Concentrated dependency,Concentrated dependency,5,0.490610477855854,1290.8912135125252,True,True,True,False,True,"[{""target"":""T2P"",""magnitude"":0.519925109984469,""start_week"":1,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.13087592460191194,""start_week"":3,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.38512558510761596,""start_week"":5,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.24534138022745172,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.3742450357578289,""start_week"":25,""duration_weeks"":8,""recovery_weeks"":1}]"
A,42,15,Demand-supply coupling,True,True,True,Structural,Concentrated dependency,Concentrated dependency,6,0.5597901731140743,1008.0993569452459,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.39093949828380065,""start_week"":6,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.09588347715480616,""start_week"":9,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.16819023242949416,""start_week"":20,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.3748048558388996,""start_week"":27,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.16993073989524932,""start_week"":42,""duration_weeks"":5,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.5801573701644442,""start_week"":49,""duration_weeks"":1,""recovery_weeks"":1}]"
A,42,16,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,3,0.652786648464989,312.49201638151,True,False,False,True,False,"[{""target"":""S1B"",""magnitude"":0.3589717057253686,""start_week"":22,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.2177526948885518,""start_week"":28,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.4619652747998989,""start_week"":35,""duration_weeks"":2,""recovery_weeks"":1}]"
A,42,17,Demand-supply coupling,True,True,False,Structural,Concentrated dependency,Concentrated dependency,5,0.8777129430279837,275.4425251274945,True,True,True,False,False,"[{""target"":""corridor"",""magnitude"":0.32651181253541506,""start_week"":2,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.1168940540271902,""start_week"":9,""duration_weeks"":6,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.3019436851323582,""start_week"":23,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.10987216140957312,""start_week"":36,""duration_weeks"":13,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.5336924097832654,""start_week"":46,""duration_weeks"":1,""recovery_weeks"":1}]"
A,42,18,Demand-supply coupling,True,True,False,Structural,Concentrated dependency,Concentrated dependency,1,0.7455547001304045,942.9293237042019,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.34128320809337065,""start_week"":7,""duration_weeks"":4,""recovery_weeks"":3}]"
A,42,19,Demand-supply coupling,True,False,False,Adaptation-limited,Concentrated dependency,Concentrated dependency,1,0.7775255474489513,400.4540145918877,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.41685583941328663,""start_week"":28,""duration_weeks"":1,""recovery_weeks"":2}]"
A,42,20,Demand-supply coupling,True,False,False,Adaptation-limited,Compounding moderate disturbance,Compounding moderate disturbance,3,0.7002011749759812,565.0596242859781,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.2648463315035704,""start_week"":7,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.2856583545232809,""start_week"":8,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.14357707749425558,""start_week"":47,""duration_weeks"":2,""recovery_weeks"":1}]"
A,42,21,Demand-supply coupling,True,False,True,Adaptation-limited,Concentrated dependency,Concentrated dependency,8,0.8009166058222624,1564.2452725275305,False,True,False,False,True,"[{""target"":""demand"",""magnitude"":0.20080742589375566,""start_week"":5,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.39931254563330315,""start_week"":13,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.473251670001525,""start_week"":19,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.10357214584156418,""start_week"":21,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.1969379112335164,""start_week"":23,""duration_weeks"":8,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.1571066071649408,""start_week"":27,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.2332285309512801,""start_week"":34,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.21978011892410332,""start_week"":43,""duration_weeks"":2,""recovery_weeks"":2}]"
A,42,22,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.9045109049708496,95.01287939585984,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.2514469211084166,""start_week"":47,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.10556986599539994,""start_week"":49,""duration_weeks"":2,""recovery_weeks"":1}]"
A,42,23,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.8986592091828006,101.49199029342685,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.11276887810380756,""start_week"":21,""duration_weeks"":22,""recovery_weeks"":4}]"
A,42,24,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.8940318658412206,95.37132074290139,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.39814852829716063,""start_week"":5,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.17261578483413095,""start_week"":46,""duration_weeks"":6,""recovery_weeks"":1}]"
A,42,25,Demand-supply coupling,True,True,False,Structural,Concentrated dependency,Concentrated dependency,2,0.6859324571993265,500.3587345566516,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.16669384352701913,""start_week"":12,""duration_weeks"":13,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.48555065710050516,""start_week"":49,""duration_weeks"":1,""recovery_weeks"":2}]"
A,42,26,Demand-supply coupling,True,True,False,Structural,Concentrated dependency,Concentrated dependency,3,0.8093716643343695,1098.3012148437829,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.24339219038513732,""start_week"":14,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.08925275268480529,""start_week"":26,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.33879226500902937,""start_week"":27,""duration_weeks"":7,""recovery_weeks"":4}]"
A,42,27,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.8354130059700633,194.3141681767961,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.19440515794220387,""start_week"":1,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.3734402455224525,""start_week"":47,""duration_weeks"":2,""recovery_weeks"":3}]"
A,42,28,Demand-supply coupling,True,False,False,Adaptation-limited,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,2,0.7040591467431206,465.387071724766,True,False,False,False,True,"[{""target"":""T2P"",""magnitude"":0.3663467679311915,""start_week"":19,""duration_weeks"":3,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.4353780690095441,""start_week"":51,""duration_weeks"":2,""recovery_weeks"":1}]"
A,42,29,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.9213944742670226,77.9262389246827,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.2643914744282021,""start_week"":1,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.10150920191593099,""start_week"":36,""duration_weeks"":1,""recovery_weeks"":3}]"
A,42,30,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.9676655365399358,203.7071197984037,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.2742508475950481,""start_week"":44,""duration_weeks"":6,""recovery_weeks"":4}]"
A,42,31,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,5,0.8438953724950758,245.48502647996781,False,True,False,True,True,"[{""target"":""S1B"",""magnitude"":0.3899189592667758,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.11129154922212237,""start_week"":13,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.4878907315922054,""start_week"":22,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.08063130142147479,""start_week"":36,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.2364562675290713,""start_week"":41,""duration_weeks"":3,""recovery_weeks"":4}]"
A,42,32,Demand-supply coupling,True,False,True,Adaptation-limited,Concentrated dependency,Concentrated dependency,3,0.7710037278634858,638.7752123123288,False,True,False,False,True,"[{""target"":""S1C"",""magnitude"":0.36944465965623663,""start_week"":9,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.09013792063083095,""start_week"":34,""duration_weeks"":9,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.38699886768826885,""start_week"":42,""duration_weeks"":2,""recovery_weeks"":3}]"
A,42,33,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.8591634657355893,147.53057583686677,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.22450451513558548,""start_week"":19,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.16392286204096293,""start_week"":40,""duration_weeks"":1,""recovery_weeks"":1}]"
A,42,34,Demand-supply coupling,True,True,False,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,4,0.6656851032541002,526.3067128404464,True,True,False,False,False,"[{""target"":""T2P"",""magnitude"":0.2500380698785866,""start_week"":3,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.11039431745215622,""start_week"":22,""duration_weeks"":3,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.5007361725594248,""start_week"":30,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.35131060903112393,""start_week"":44,""duration_weeks"":3,""recovery_weeks"":2}]"
A,42,35,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.8761337859023036,127.24037639196536,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.14137819599107276,""start_week"":7,""duration_weeks"":1,""recovery_weeks"":1}]"
A,42,36,Demand-supply coupling,True,True,True,Structural,Compounding moderate disturbance,Compounding moderate disturbance,3,0.8270100737503007,1909.1987333405154,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.2927389078004111,""start_week"":1,""duration_weeks"":8,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.14027001548251566,""start_week"":3,""duration_weeks"":4,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.3239664423655736,""start_week"":12,""duration_weeks"":11,""recovery_weeks"":3}]"
A,42,37,Demand-supply coupling,True,False,False,Adaptation-limited,Concentrated dependency,Concentrated dependency,2,0.7437498570992077,559.2191036794611,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.44218760717559435,""start_week"":3,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.07279827572125556,""start_week"":17,""duration_weeks"":4,""recovery_weeks"":4}]"
A,42,38,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,3,0.849845367499132,331.1456763436122,False,True,False,False,True,"[{""target"":""S1C"",""magnitude"":0.23586320398706234,""start_week"":10,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.17668465140044598,""start_week"":36,""duration_weeks"":8,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.23485798828212,""start_week"":51,""duration_weeks"":2,""recovery_weeks"":2}]"
A,42,39,Demand-supply coupling,True,True,True,Structural,Hidden convergent dependency; Compounding moderate disturbance; Recovery lag and temporal overlap,Hidden convergent dependency,5,0.5952685454694194,2156.2825753556654,True,True,False,False,False,"[{""target"":""T2P"",""magnitude"":0.37461956641454025,""start_week"":16,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.16731709363263525,""start_week"":17,""duration_weeks"":8,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.34233255500060356,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.39136586921705924,""start_week"":30,""duration_weeks"":5,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.12102256995051734,""start_week"":34,""duration_weeks"":12,""recovery_weeks"":2}]"
A,42,40,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.9633032422649069,77.06319124369554,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.33256770490395954,""start_week"":1,""duration_weeks"":2,""recovery_weeks"":2}]"
A,42,41,Demand-supply coupling,True,True,False,Structural,Compounding moderate disturbance,Compounding moderate disturbance,7,0.863809936184404,744.751306249898,False,True,False,False,True,"[{""target"":""corridor"",""magnitude"":0.24504500735132953,""start_week"":4,""duration_weeks"":10,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.15766207137784338,""start_week"":9,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""S1C"",""magnitude"":0.33331446674728393,""start_week"":11,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.23826284823727495,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.2619528971906836,""start_week"":24,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.18048301326764715,""start_week"":30,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.307713924409602,""start_week"":37,""duration_weeks"":3,""recovery_weeks"":4}]"
A,42,42,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.9744685879336688,53.6159653392956,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.30744567714924514,""start_week"":9,""duration_weeks"":2,""recovery_weeks"":2}]"
A,42,43,Demand-supply coupling,True,True,True,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,2,0.8353182173256497,480.80101652593214,True,True,False,False,False,"[{""target"":""T2P"",""magnitude"":0.2140767594135748,""start_week"":25,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.37351133700576267,""start_week"":38,""duration_weeks"":2,""recovery_weeks"":4}]"
A,42,44,Demand-supply coupling,True,True,True,Structural,Compounding moderate disturbance,Compounding moderate disturbance,2,0.8366810259186009,608.5023067108607,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.2789914800237161,""start_week"":3,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.14899784209429318,""start_week"":4,""duration_weeks"":2,""recovery_weeks"":2}]"
A,42,45,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
A,42,46,Demand-supply coupling,True,False,True,Adaptation-limited,Concentrated dependency; Recovery lag and temporal overlap,Recovery lag and temporal overlap,3,0.6806206105580171,856.5459418956818,False,True,False,True,False,"[{""target"":""S1B"",""magnitude"":0.3772335128033577,""start_week"":2,""duration_weeks"":5,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.20449670903129447,""start_week"":21,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.4112431624176206,""start_week"":23,""duration_weeks"":2,""recovery_weeks"":2}]"
A,42,47,Demand-supply coupling,True,True,True,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,4,0.5909598328388147,1274.748827447867,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.4681361504450666,""start_week"":21,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.1495901220979701,""start_week"":45,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.36430139108353193,""start_week"":46,""duration_weeks"":7,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.16834442163034669,""start_week"":51,""duration_weeks"":5,""recovery_weeks"":4}]"
A,42,48,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.8823897083251532,119.95749894711776,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.1332861099412418,""start_week"":19,""duration_weeks"":7,""recovery_weeks"":1}]"
A,42,49,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,3,0.8411673345397828,169.94169060595482,True,True,False,False,False,"[{""target"":""T2P"",""magnitude"":0.2856627800307303,""start_week"":9,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.1888241006732831,""start_week"":34,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.16645399888247192,""start_week"":44,""duration_weeks"":5,""recovery_weeks"":3}]"
A,42,50,Demand-supply coupling,True,False,False,Adaptation-limited,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,3,0.6538110256252806,650.6127271580535,True,True,False,True,False,"[{""target"":""T2P"",""magnitude"":0.21449531456408816,""start_week"":19,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""S1B"",""magnitude"":0.3186814332088973,""start_week"":46,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.5096417307810396,""start_week"":49,""duration_weeks"":7,""recovery_weeks"":2}]"
A,42,51,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,4,0.9312964687677132,66.39473055328494,True,True,False,False,False,"[{""target"":""T2P"",""magnitude"":0.3790589672680701,""start_week"":9,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.07377192283698333,""start_week"":28,""duration_weeks"":3,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.21383789395988537,""start_week"":32,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.17575880191143595,""start_week"":47,""duration_weeks"":1,""recovery_weeks"":1}]"
A,42,52,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,3,0.8754482166381081,244.97105563485957,False,False,False,True,False,"[{""target"":""S1B"",""magnitude"":0.31220383534417545,""start_week"":1,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""S1B"",""magnitude"":0.530241512564257,""start_week"":22,""duration_weeks"":8,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.1464755082668779,""start_week"":37,""duration_weeks"":1,""recovery_weeks"":4}]"
A,42,53,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,1,0.9043861931473711,95.15008833548575,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.10572232037276193,""start_week"":37,""duration_weeks"":4,""recovery_weeks"":4}]"
A,42,54,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.9229319759503162,277.44488657886177,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.23805234741760978,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.3078010180372628,""start_week"":22,""duration_weeks"":3,""recovery_weeks"":2}]"
A,42,55,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.8527325829684766,302.49510076668,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.2094257995556817,""start_week"":14,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.1727005862950206,""start_week"":17,""duration_weeks"":8,""recovery_weeks"":3}]"
A,42,56,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,2,0.9191634017667188,134.87842814494525,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.32425097946998427,""start_week"":41,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.10625030149400269,""start_week"":50,""duration_weeks"":1,""recovery_weeks"":1}]"
A,42,57,Demand-supply coupling,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
A,42,58,Demand-supply coupling,True,True,True,Structural,Concentrated dependency; Recovery lag and temporal overlap,Recovery lag and temporal overlap,3,0.443977410297201,1561.470042278759,False,True,True,False,False,"[{""target"":""S1A"",""magnitude"":0.3142904940788194,""start_week"":22,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.6670169422770993,""start_week"":27,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.1992235226997507,""start_week"":45,""duration_weeks"":1,""recovery_weeks"":2}]"
