topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
B,1618,11,Independent baseline,True,True,True,Structural,Concentrated dependency,Concentrated dependency,5,0.5244254230629113,2247.2292377301087,True,True,False,True,False,"[{""target"":""corridor"",""magnitude"":0.6066809327028165,""start_week"":7,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""S1B"",""magnitude"":0.29172706951045946,""start_week"":11,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.2899622736137073,""start_week"":13,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""T2P-B"",""magnitude"":0.36521300529282524,""start_week"":36,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""T2P-A"",""magnitude"":0.24265198888223766,""start_week"":44,""duration_weeks"":3,""recovery_weeks"":1}]"
B,1618,12,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
B,1618,13,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.9562359473727722,78.77529472901006,True,False,True,False,False,"[{""target"":""T2P-A"",""magnitude"":0.3085094529176732,""start_week"":6,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.3484691184112626,""start_week"":12,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.10323330912417775,""start_week"":42,""duration_weeks"":4,""recovery_weeks"":3}]"
B,1618,14,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
B,1618,15,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.8681301639424833,136.71089587854522,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.15190099542060573,""start_week"":5,""duration_weeks"":1,""recovery_weeks"":2}]"
B,1618,16,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9250794937807447,103.0471557226524,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.45342805018798404,""start_week"":28,""duration_weeks"":1,""recovery_weeks"":3}]"
B,1618,17,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.8825606076854648,151.7196380059213,True,False,False,True,True,"[{""target"":""T2P-B"",""magnitude"":0.3092603533605448,""start_week"":6,""duration_weeks"":3,""recovery_weeks"":1},{""target"":""S1B"",""magnitude"":0.1879368285865283,""start_week"":17,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.514238632707704,""start_week"":40,""duration_weeks"":1,""recovery_weeks"":3}]"
B,1618,18,Independent baseline,True,False,True,Adaptation-limited,Concentrated dependency,Concentrated dependency,2,0.7739635090434288,610.2985255827423,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.41952736821742853,""start_week"":30,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""T2P-A"",""magnitude"":0.30206913977466865,""start_week"":48,""duration_weeks"":6,""recovery_weeks"":4}]"
B,1618,19,Independent baseline,True,True,False,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,3,0.8715259144823722,259.3777949431086,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.446880030897595,""start_week"":2,""duration_weeks"":5,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.08120517231580096,""start_week"":18,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.13565232583007517,""start_week"":24,""duration_weeks"":4,""recovery_weeks"":3}]"
B,1618,20,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9722748274886335,45.52559252482774,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.34971593156137937,""start_week"":44,""duration_weeks"":1,""recovery_weeks"":4}]"
B,1618,21,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9329007116606519,60.38935950541327,True,False,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.44529201962905995,""start_week"":11,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.06411135627174683,""start_week"":18,""duration_weeks"":9,""recovery_weeks"":3}]"
B,1618,22,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9861327378828917,29.121250445927444,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.28120133976349365,""start_week"":3,""duration_weeks"":6,""recovery_weeks"":4},{""target"":""S1C"",""magnitude"":0.26267800299705196,""start_week"":27,""duration_weeks"":5,""recovery_weeks"":4}]"
B,1618,23,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,True,False,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.22185394172581774,""start_week"":37,""duration_weeks"":1,""recovery_weeks"":3}]"
B,1618,24,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
B,1618,25,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.9357259946171552,61.82002549606182,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.1824540127186739,""start_week"":4,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.06868891721784635,""start_week"":21,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.41891302414035525,""start_week"":47,""duration_weeks"":1,""recovery_weeks"":4}]"
B,1618,26,Independent baseline,True,False,True,Adaptation-limited,Concentrated dependency,Concentrated dependency,3,0.7371179869107675,832.1155130434167,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.12209615359927298,""start_week"":13,""duration_weeks"":5,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.21256769553438276,""start_week"":38,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.3296459059560005,""start_week"":40,""duration_weeks"":3,""recovery_weeks"":2}]"
B,1618,27,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9796694945706278,28.082184205044314,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.3097847293186094,""start_week"":43,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""T2P-A"",""magnitude"":0.3176993984769687,""start_week"":47,""duration_weeks"":1,""recovery_weeks"":2}]"
B,1618,28,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.3214158019106934,""start_week"":32,""duration_weeks"":1,""recovery_weeks"":3}]"
B,1618,29,Independent baseline,True,True,True,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,5,0.47645584582850364,3140.700598557701,True,True,True,False,False,"[{""target"":""S1A"",""magnitude"":0.26202830178274733,""start_week"":5,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.09648854278178845,""start_week"":8,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""S1A"",""magnitude"":0.28409777410215475,""start_week"":35,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.30284578846434196,""start_week"":39,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.6426581156286222,""start_week"":42,""duration_weeks"":6,""recovery_weeks"":1}]"
B,1618,30,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9017671215698846,353.63836234841506,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.32367465882258656,""start_week"":39,""duration_weeks"":3,""recovery_weeks"":3}]"
B,1618,31,Independent baseline,True,True,True,Structural,Concentrated dependency,Concentrated dependency,2,0.5193525321154704,4046.620965467635,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.450886188946923,""start_week"":2,""duration_weeks"":12,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.2906490580894303,""start_week"":12,""duration_weeks"":5,""recovery_weeks"":3}]"
B,1618,32,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.24140620213835073,""start_week"":45,""duration_weeks"":4,""recovery_weeks"":1}]"
B,1618,33,Independent baseline,True,True,False,Structural,Concentrated dependency,Concentrated dependency,3,0.8569530298037578,257.48454635323606,True,True,False,True,False,"[{""target"":""S1B"",""magnitude"":0.5718556829415451,""start_week"":2,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P-B"",""magnitude"":0.30033372661252666,""start_week"":17,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.21126465696488603,""start_week"":21,""duration_weeks"":1,""recovery_weeks"":2}]"
B,1618,34,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,4,0.9141622263108724,231.76198896064432,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.22163643872990033,""start_week"":11,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.31437833026684575,""start_week"":19,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.24491077411306356,""start_week"":26,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""T2P-A"",""magnitude"":0.2754672451634479,""start_week"":35,""duration_weeks"":1,""recovery_weeks"":3}]"
B,1618,35,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,4,0.8945509216482994,106.09141214863439,False,True,True,False,True,"[{""target"":""corridor"",""magnitude"":0.24058137890621636,""start_week"":1,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.117879346831816,""start_week"":9,""duration_weeks"":7,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.34134247918421257,""start_week"":20,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.42408338392212974,""start_week"":49,""duration_weeks"":3,""recovery_weeks"":1}]"
B,1618,36,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.8644374159056851,141.1395705923435,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.15682174510260388,""start_week"":6,""duration_weeks"":2,""recovery_weeks"":1}]"
B,1618,37,Independent baseline,True,True,False,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,4,0.8917751120746643,195.30217062320924,True,False,True,False,True,"[{""target"":""S1C"",""magnitude"":0.24480835217874447,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""S1A"",""magnitude"":0.3721452409767744,""start_week"":26,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P-B"",""magnitude"":0.39220719739840626,""start_week"":36,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""S1A"",""magnitude"":0.2544371958400534,""start_week"":49,""duration_weeks"":3,""recovery_weeks"":1}]"
B,1618,38,Independent baseline,True,False,True,Adaptation-limited,Concentrated dependency,Concentrated dependency,2,0.7048778314807161,1452.2572220872935,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.47134162638946286,""start_week"":17,""duration_weeks"":4,""recovery_weeks"":4},{""target"":""T2P-A"",""magnitude"":0.4120677366618498,""start_week"":46,""duration_weeks"":2,""recovery_weeks"":1}]"
B,1618,39,Independent baseline,True,True,False,Structural,Concentrated dependency,Concentrated dependency,3,0.7653513484909384,455.6744565994413,False,False,True,True,True,"[{""target"":""S1C"",""magnitude"":0.5998413032987823,""start_week"":18,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""S1B"",""magnitude"":0.4281181625966064,""start_week"":19,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.1676509750292884,""start_week"":35,""duration_weeks"":1,""recovery_weeks"":1}]"
B,1618,40,Independent baseline,True,False,False,Adaptation-limited,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,5,0.6748854491585787,856.3609955868345,True,True,False,False,True,"[{""target"":""T2P-A"",""magnitude"":0.39079815895758396,""start_week"":8,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.2431156222786638,""start_week"":10,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.2970816762596903,""start_week"":47,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.4347382956309084,""start_week"":49,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.39926607608199893,""start_week"":51,""duration_weeks"":4,""recovery_weeks"":2}]"
B,1618,41,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9053396242508631,170.38867634844632,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.32099528181185266,""start_week"":7,""duration_weeks"":1,""recovery_weeks"":2}]"
B,1618,42,Independent baseline,True,True,False,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,3,0.811666793996793,273.83319327019444,True,True,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.38474994270144325,""start_week"":7,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.05416914667095288,""start_week"":32,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.19929775152474105,""start_week"":50,""duration_weeks"":2,""recovery_weeks"":4}]"
B,1618,43,Independent baseline,True,True,False,Structural,Concentrated dependency,Concentrated dependency,4,0.8739799912921697,525.2987895096936,False,True,False,True,True,"[{""target"":""S1C"",""magnitude"":0.4233354054199373,""start_week"":11,""duration_weeks"":3,""recovery_weeks"":1},{""target"":""S1B"",""magnitude"":0.350495976817361,""start_week"":13,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.3445150065308727,""start_week"":15,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.1583881691698525,""start_week"":23,""duration_weeks"":1,""recovery_weeks"":2}]"
B,1618,44,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9893758954270532,22.310619603188343,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.2739042352891304,""start_week"":32,""duration_weeks"":6,""recovery_weeks"":3}]"
B,1618,45,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9481894681798976,419.66530774282865,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.2888578988650767,""start_week"":19,""duration_weeks"":8,""recovery_weeks"":3},{""target"":""T2P-B"",""magnitude"":0.22559530050275914,""start_week"":49,""duration_weeks"":2,""recovery_weeks"":4}]"
B,1618,46,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.9613181319869466,104.441043635244,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.19161930539501304,""start_week"":9,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.27901140100978994,""start_week"":42,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.08204891339087822,""start_week"":50,""duration_weeks"":2,""recovery_weeks"":1}]"
B,1618,47,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.9050786253610151,135.9796557298713,False,False,False,True,False,"[{""target"":""S1B"",""magnitude"":0.3956924882820049,""start_week"":17,""duration_weeks"":5,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.1993802564610198,""start_week"":33,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.22627450549591932,""start_week"":48,""duration_weeks"":1,""recovery_weeks"":4}]"
B,1618,48,Independent baseline,True,True,False,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,2,0.7889674405871206,718.8522628290697,True,True,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.38261119917765773,""start_week"":27,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.4082744195596595,""start_week"":47,""duration_weeks"":1,""recovery_weeks"":2}]"
B,1618,49,Independent baseline,True,True,False,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,2,0.8385997825427882,869.3335956827732,True,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.40656439747301143,""start_week"":15,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P-A"",""magnitude"":0.3178902935672358,""start_week"":20,""duration_weeks"":10,""recovery_weeks"":4}]"
B,1618,50,Independent baseline,True,True,False,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,3,0.8072744273226028,742.7632375201977,True,True,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.28397649713786866,""start_week"":2,""duration_weeks"":5,""recovery_weeks"":2},{""target"":""T2P-A"",""magnitude"":0.3601795231144862,""start_week"":35,""duration_weeks"":7,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3042753818549739,""start_week"":40,""duration_weeks"":2,""recovery_weeks"":1}]"
B,1618,51,Independent baseline,True,True,False,Structural,Concentrated dependency,Concentrated dependency,2,0.7510859018220651,561.0635578738049,True,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.28023634619417886,""start_week"":16,""duration_weeks"":4,""recovery_weeks"":1},{""target"":""T2P-A"",""magnitude"":0.4620113441800706,""start_week"":36,""duration_weeks"":2,""recovery_weeks"":4}]"
B,1618,52,Independent baseline,True,True,False,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,2,0.8451458381474817,264.8343909565956,True,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.09521004613722402,""start_week"":26,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""T2P-A"",""magnitude"":0.30905311850089967,""start_week"":42,""duration_weeks"":5,""recovery_weeks"":2}]"
B,1618,53,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,1.0,0.0,True,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.2321258180729064,""start_week"":26,""duration_weeks"":6,""recovery_weeks"":2},{""target"":""T2P-B"",""magnitude"":0.1861479253827227,""start_week"":27,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P-A"",""magnitude"":0.39126650715272826,""start_week"":48,""duration_weeks"":2,""recovery_weeks"":2}]"
B,1618,54,Independent baseline,True,True,False,Structural,Concentrated dependency; Recovery lag and temporal overlap,Recovery lag and temporal overlap,4,0.78911117019521,424.5146285659216,True,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.18335389676160846,""start_week"":17,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.40816662235359247,""start_week"":20,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P-B"",""magnitude"":0.2995293771531826,""start_week"":24,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""T2P-B"",""magnitude"":0.2997832517267004,""start_week"":50,""duration_weeks"":1,""recovery_weeks"":4}]"
B,1618,55,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.2616335172943797,""start_week"":49,""duration_weeks"":1,""recovery_weeks"":4}]"
B,1618,56,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,4,0.9299596083648163,107.7741894264924,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.23651400038432419,""start_week"":14,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.33172550966880554,""start_week"":18,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.08874811871267041,""start_week"":33,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.1412497925034108,""start_week"":46,""duration_weeks"":7,""recovery_weeks"":4}]"
B,1618,57,Independent baseline,True,True,True,Structural,Concentrated dependency,Concentrated dependency,3,0.5274328134773448,2449.3873130007396,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.3188044700653302,""start_week"":29,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.6044253898919913,""start_week"":34,""duration_weeks"":5,""recovery_weeks"":2},{""target"":""T2P-A"",""magnitude"":0.3817976723574804,""start_week"":43,""duration_weeks"":1,""recovery_weeks"":2}]"
B,1618,58,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,5,0.7976357829431331,258.63802918846795,False,True,True,True,False,"[{""target"":""demand"",""magnitude"":0.23851056366346313,""start_week"":1,""duration_weeks"":3,""recovery_weeks"":1},{""target"":""S1B"",""magnitude"":0.24027760814152654,""start_week"":24,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.08485975919539547,""start_week"":41,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""S1A"",""magnitude"":0.3264415211155114,""start_week"":44,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.4023230723507024,""start_week"":50,""duration_weeks"":1,""recovery_weeks"":3}]"
B,1618,59,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.9381234236159663,59.362038452231786,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.201250393147738,""start_week"":7,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.06595782050247982,""start_week"":26,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.10012434755770117,""start_week"":29,""duration_weeks"":7,""recovery_weeks"":2}]"
B,1618,60,Independent baseline,True,True,True,Structural,Compounding moderate disturbance,Compounding moderate disturbance,5,0.8054464015098376,890.4213577011415,False,True,False,True,False,"[{""target"":""demand"",""magnitude"":0.18980912309309877,""start_week"":4,""duration_weeks"":8,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.1208590445855506,""start_week"":7,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""S1B"",""magnitude"":0.2991638085850544,""start_week"":17,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.39591519886762183,""start_week"":42,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.09693016503662599,""start_week"":48,""duration_weeks"":7,""recovery_weeks"":1}]"
B,1618,61,Independent baseline,True,True,True,Structural,Concentrated dependency,Concentrated dependency,4,0.8024277221421436,840.2197965754744,False,True,False,True,True,"[{""target"":""demand"",""magnitude"":0.15584802390439403,""start_week"":6,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.29192598982138807,""start_week"":9,""duration_weeks"":6,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.39817920839339227,""start_week"":21,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.6030042853534091,""start_week"":22,""duration_weeks"":3,""recovery_weeks"":3}]"
B,1618,62,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9580102253574972,680.2343492085437,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.281492330981877,""start_week"":24,""duration_weeks"":17,""recovery_weeks"":1}]"
B,1618,63,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9528986277020618,94.92749004542975,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.2271737052044333,""start_week"":8,""duration_weeks"":8,""recovery_weeks"":1}]"
