topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
B,42,187,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,7,0.9181541924696472,80.22751230834547,True,False,True,True,True,"[{""target"":""demand"",""magnitude"":0.08914168034260585,""start_week"":4,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.09091652520277374,""start_week"":7,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""T2P-B"",""magnitude"":0.22344766066281124,""start_week"":15,""duration_weeks"":7,""recovery_weeks"":1},{""target"":""T2P-A"",""magnitude"":0.3475932266833147,""start_week"":16,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.28405222198316993,""start_week"":18,""duration_weeks"":5,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.3510959186118108,""start_week"":32,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.24190057471758997,""start_week"":43,""duration_weeks"":1,""recovery_weeks"":3}]"
B,42,188,Independent baseline,True,True,False,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,2,0.8583645289353414,559.5179252590458,True,False,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.29120788593728897,""start_week"":2,""duration_weeks"":8,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.07946749312598049,""start_week"":23,""duration_weeks"":5,""recovery_weeks"":4}]"
B,42,189,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.8374452206288475,168.99158610678012,True,True,False,True,False,"[{""target"":""S1B"",""magnitude"":0.3107710736101337,""start_week"":5,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.3305826833695705,""start_week"":32,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""T2P-A"",""magnitude"":0.319448952151056,""start_week"":33,""duration_weeks"":3,""recovery_weeks"":1}]"
B,42,190,Independent baseline,True,True,False,Structural,Concentrated dependency,Concentrated dependency,2,0.8965088994256167,217.33131120620487,False,False,True,True,False,"[{""target"":""S1A"",""magnitude"":0.24536028808371557,""start_week"":25,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""S1B"",""magnitude"":0.4828549762923623,""start_week"":33,""duration_weeks"":3,""recovery_weeks"":1}]"
B,42,191,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.8319822787632658,181.75381011461195,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.20194867790512416,""start_week"":18,""duration_weeks"":2,""recovery_weeks"":4}]"
B,42,192,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9022576425105563,107.29747029139514,True,False,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.38698206847903094,""start_week"":21,""duration_weeks"":1,""recovery_weeks"":3}]"
B,42,193,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.8568559007788815,217.86114890613283,True,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.4433566208049855,""start_week"":16,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""T2P-A"",""magnitude"":0.29324453394851,""start_week"":18,""duration_weeks"":3,""recovery_weeks"":3}]"
B,42,194,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.8689525023143702,201.9072881021151,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.5338795553695704,""start_week"":38,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P-A"",""magnitude"":0.33892021541635836,""start_week"":43,""duration_weeks"":1,""recovery_weeks"":3}]"
B,42,195,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9187922213719554,146.17400153048038,False,True,False,True,False,"[{""target"":""S1B"",""magnitude"":0.4327175019131003,""start_week"":13,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.332030410654241,""start_week"":49,""duration_weeks"":2,""recovery_weeks"":4}]"
B,42,196,Independent baseline,True,True,False,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,5,0.6509004355520626,1685.4895190943578,True,True,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.28805493946558275,""start_week"":8,""duration_weeks"":13,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.4528272953500829,""start_week"":14,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""T2P-A"",""magnitude"":0.5169190138345735,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.23621697778214829,""start_week"":40,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.18492984459892314,""start_week"":51,""duration_weeks"":3,""recovery_weeks"":4}]"
