execution_id,request_id,method,candidate_id,threshold,purpose,active,direct_impact,event_indices,event_specification,elapsed_seconds,topology
1,1,FST-original,FST-01,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.008551399980206043,A
2,2,FST-original,FST-02,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007467399991583079,A
3,3,FST-original,FST-03,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006736600014846772,A
4,4,FST-original,FST-04,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.01234009995823726,A
5,5,FST-original,FST-04,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.010569000034593046,A
6,7,FST-original,FST-05,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.01977469999110326,A
7,8,FST-original,FST-05,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006840299989562482,A
8,10,FST-original,FST-06,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.0074776000110432506,A
9,11,FST-original,FST-06,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007690600003115833,A
10,13,FST-original,FST-07,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006826700002420694,A
11,14,FST-original,FST-07,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006668100017122924,A
12,16,FST-original,FST-08,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007628499995917082,A
13,17,FST-original,FST-08,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.00864240003284067,A
14,19,FST-original,FST-09,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007321299985051155,A
15,20,FST-original,FST-09,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007211800024379045,A
16,22,FST-original,FST-10,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.007220700033940375,A
17,23,FST-original,FST-11,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006139100005384535,A
18,24,FST-original,FST-12,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006239799957256764,A
19,25,FST-original,FST-13,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.008139300043694675,A
20,26,FST-original,FST-13,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006717999989632517,A
21,28,FST-original,FST-14,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006256599968764931,A
22,29,FST-original,FST-14,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008963300031609833,A
23,31,FST-original,FST-15,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.0065667000017128885,A
24,32,FST-original,FST-15,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.005930599989369512,A
25,34,FST-original,FST-16,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006454600021243095,A
26,35,FST-original,FST-16,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.00666569999884814,A
27,37,FST-original,FST-17,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.010260000010021031,A
28,38,FST-original,FST-17,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.005977199994958937,A
29,40,FST-original,FST-18,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.00857420003740117,A
30,41,FST-original,FST-18,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.011508700030390173,A
31,43,FST-original,FST-19,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006032800010871142,A
32,44,FST-original,FST-20,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.0071712000062689185,A
33,45,FST-original,FST-21,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.012158699973952025,A
34,46,FST-original,FST-22,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.008188700012397021,A
35,47,FST-original,FST-22,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006679500045720488,A
36,49,FST-original,FST-23,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006115600001066923,A
37,50,FST-original,FST-23,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007508399954531342,A
38,52,FST-original,FST-24,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.00746579997939989,A
39,53,FST-original,FST-24,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007653500011656433,A
40,55,FST-original,FST-25,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.00639609998324886,A
41,56,FST-original,FST-25,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.00922869995702058,A
42,58,FST-original,FST-26,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.011283600004389882,A
43,59,FST-original,FST-26,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.01086159999249503,A
44,61,FST-original,FST-27,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.013597499986644834,A
45,62,FST-original,FST-27,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.014671199955046177,A
46,64,FST-original,FST-28,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.009061599965207279,A
47,65,FST-original,FST-29,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.01029720000224188,A
48,66,FST-original,FST-30,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.007353299995884299,A
49,67,FST-original,FST-30,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.009098000009544194,A
50,69,FST-original,FST-30,moderate,upstream_node_deletion,False,False,,[],0.006521800009068102,A
51,70,FST-original,FST-30,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006341200030874461,A
52,71,FST-original,FST-31,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.011823999986518174,A
53,72,FST-original,FST-31,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.00969730003271252,A
54,75,FST-original,FST-31,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006720000004861504,A
55,79,FST-original,FST-32,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.007199999992735684,A
56,80,FST-original,FST-32,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006987900007516146,A
57,83,FST-original,FST-32,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.0078028999851085246,A
58,87,FST-original,FST-33,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.012272199965082109,A
59,88,FST-original,FST-33,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007214899989776313,A
60,91,FST-original,FST-33,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.011471300036646426,A
61,95,FST-original,FST-34,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.008376299985684454,A
62,96,FST-original,FST-34,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.007569800014607608,A
63,99,FST-original,FST-34,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006870299985166639,A
64,103,FST-original,FST-35,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006437100004404783,A
65,104,FST-original,FST-35,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007477899955119938,A
66,107,FST-original,FST-35,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.009829999995417893,A
67,111,FST-original,FST-36,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.007335199974477291,A
68,112,FST-original,FST-37,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.0084762999904342,A
69,113,FST-original,FST-38,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.010705000022426248,A
70,114,FST-original,FST-38,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.015058799996040761,A
71,117,FST-original,FST-39,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.010019199980888516,A
72,118,FST-original,FST-39,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007050700020045042,A
73,121,FST-original,FST-40,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006907900038640946,A
74,122,FST-original,FST-40,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.008626800030469894,A
75,125,FST-original,FST-41,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.009070899977814406,A
76,126,FST-original,FST-41,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.010553100029937923,A
77,129,FST-original,FST-42,all,candidate_passive,False,False,,"[{""target"":""demand"",""magnitude"":0.1,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.008930600015446544,A
78,130,FST-original,FST-43,all,candidate_passive,False,False,,"[{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.01282920001540333,A
79,131,FST-original,FST-44,all,candidate_passive,False,False,,"[{""target"":""demand"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.010745600040536374,A
80,132,FST-original,FST-45,all,candidate_passive,False,False,,"[{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.009090700012166053,A
81,133,FST-original,FST-46,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.018323600001167506,A
82,134,FST-original,FST-46,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.03132529999129474,A
83,135,FST-original,FST-46,moderate,singleton,False,False,0,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.013167499972041696,A
84,136,FST-original,FST-46,moderate,singleton,False,False,1,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.012248899962287396,A
85,138,FST-original,FST-46,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.012580599985085428,A
86,139,FST-original,FST-47,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.012594499974511564,A
87,140,FST-original,FST-47,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.01352400000905618,A
88,141,FST-original,FST-47,moderate,singleton,False,False,0,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.009694500011391938,A
89,142,FST-original,FST-47,moderate,singleton,False,False,1,"[{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.00829089997569099,A
90,144,FST-original,FST-47,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.011496699997223914,A
91,145,FST-original,FST-48,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.009374900022521615,A
92,146,FST-original,FST-48,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.010565000004135072,A
93,150,FST-original,FST-48,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.012182299979031086,A
94,155,FST-original,FST-49,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.01140399998985231,A
95,156,FST-original,FST-49,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",0.01129419996868819,A
96,157,FST-original,FST-49,moderate,singleton,False,False,0,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.00851190002867952,A
97,161,FST-original,FST-50,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.01561030000448227,A
98,162,FST-original,FST-50,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.011117300018668175,A
99,164,FST-original,FST-50,moderate,singleton,False,False,1,"[{""target"":""S1B"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.019458700029645115,A
1,1,MI-FST,FST-MI-01,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006792799977120012,A
2,2,MI-FST,FST-MI-01,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007328500039875507,A
3,4,MI-FST,FST-MI-02,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006958699959795922,A
4,5,MI-FST,FST-MI-02,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.00699309998890385,A
5,7,MI-FST,FST-MI-03,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008165799954440445,A
6,8,MI-FST,FST-MI-03,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007386899960692972,A
7,10,MI-FST,FST-MI-04,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.01044980000006035,A
8,11,MI-FST,FST-MI-04,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.010310999990906566,A
9,13,MI-FST,FST-MI-05,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007338900002650917,A
10,14,MI-FST,FST-MI-05,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006992299982812256,A
11,16,MI-FST,FST-MI-06,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007930800027679652,A
12,17,MI-FST,FST-MI-06,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007042000012006611,A
13,19,MI-FST,FST-MI-07,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.010293599974829704,A
14,20,MI-FST,FST-MI-08,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.019498799985740334,A
15,21,MI-FST,FST-MI-09,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.01884139998583123,A
16,22,MI-FST,FST-MI-09,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.013895599986426532,A
17,24,MI-FST,FST-MI-09,moderate,upstream_node_deletion,False,False,,[],0.005439399974420667,A
18,25,MI-FST,FST-MI-09,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.012629800010472536,A
19,26,MI-FST,FST-MI-10,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007337799994274974,A
20,27,MI-FST,FST-MI-10,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006739700038451701,A
21,30,MI-FST,FST-MI-10,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.00659609999274835,A
22,34,MI-FST,FST-MI-11,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.0074677999946288764,A
23,35,MI-FST,FST-MI-11,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006512499996460974,A
24,38,MI-FST,FST-MI-11,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.007188700023107231,A
25,42,MI-FST,FST-MI-12,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007787599985022098,A
26,43,MI-FST,FST-MI-12,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006145599996671081,A
27,46,MI-FST,FST-MI-12,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.0059418000164441764,A
28,50,MI-FST,FST-MI-13,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.007434000028297305,A
29,51,MI-FST,FST-MI-13,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.0069635999971069396,A
30,54,MI-FST,FST-MI-13,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006516600027680397,A
31,58,MI-FST,FST-MI-14,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006165299972053617,A
32,59,MI-FST,FST-MI-14,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006196199974510819,A
33,62,MI-FST,FST-MI-14,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.008318800013512373,A
34,66,MI-FST,FST-MI-15,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006650499999523163,A
35,67,MI-FST,FST-MI-15,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006472299981396645,A
36,70,MI-FST,FST-MI-15,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.013047599990386516,A
37,74,MI-FST,FST-MI-16,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006001200003083795,A
38,75,MI-FST,FST-MI-16,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007397399982437491,A
